"Index Name","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 250","14 Nov 2022","19.12","3.01","1.07"
"NIFTY SMALLCAP 250","11 Nov 2022","19.10","3.00","1.07"
"NIFTY SMALLCAP 250","10 Nov 2022","18.98","2.99","1.08"
"NIFTY SMALLCAP 250","09 Nov 2022","19.16","3.03","1.07"
"NIFTY SMALLCAP 250","07 Nov 2022","19.23","3.04","1.07"
"NIFTY SMALLCAP 250","04 Nov 2022","19.25","3.01","1.08"
"NIFTY SMALLCAP 250","03 Nov 2022","19.21","3.00","1.08"
"NIFTY SMALLCAP 250","02 Nov 2022","19.18","3.00","1.09"
"NIFTY SMALLCAP 250","01 Nov 2022","19.15","3.00","1.11"
"NIFTY SMALLCAP 250","31 Oct 2022","19.05","2.99","1.11"
"NIFTY SMALLCAP 250","28 Oct 2022","18.96","2.98","1.11"
"NIFTY SMALLCAP 250","27 Oct 2022","19.03","3.00","1.10"
"NIFTY SMALLCAP 250","25 Oct 2022","18.95","2.99","1.12"
"NIFTY SMALLCAP 250","24 Oct 2022","19.13","2.99","1.11"
"NIFTY SMALLCAP 250","21 Oct 2022","18.95","2.96","1.12"
"NIFTY SMALLCAP 250","20 Oct 2022","19.03","2.98","1.11"
"NIFTY SMALLCAP 250","19 Oct 2022","19.02","2.98","1.11"
"NIFTY SMALLCAP 250","18 Oct 2022","19.03","2.98","1.11"
"NIFTY SMALLCAP 250","17 Oct 2022","18.86","2.96","1.12"
"NIFTY SMALLCAP 250","14 Oct 2022","18.82","2.95","1.12"
"NIFTY SMALLCAP 250","13 Oct 2022","18.81","2.95","1.12"
"NIFTY SMALLCAP 250","12 Oct 2022","18.94","2.96","1.12"
"NIFTY SMALLCAP 250","11 Oct 2022","18.85","2.95","1.12"
"NIFTY SMALLCAP 250","10 Oct 2022","19.15","3.00","1.11"
"NIFTY SMALLCAP 250","07 Oct 2022","19.26","3.01","1.10"
"NIFTY SMALLCAP 250","06 Oct 2022","19.19","3.00","1.10"
"NIFTY SMALLCAP 250","04 Oct 2022","18.99","2.97","1.12"
"NIFTY SMALLCAP 250","03 Oct 2022","18.74","2.93","1.13"
"NIFTY SMALLCAP 250","30 Sep 2022","18.82","2.95","1.07"
"NIFTY SMALLCAP 250","29 Sep 2022","18.93","3.11","1.09"
"NIFTY SMALLCAP 250","28 Sep 2022","18.82","3.09","1.09"
"NIFTY SMALLCAP 250","27 Sep 2022","18.90","3.10","1.09"
"NIFTY SMALLCAP 250","26 Sep 2022","18.80","3.09","1.09"
"NIFTY SMALLCAP 250","23 Sep 2022","19.45","3.20","1.06"
"NIFTY SMALLCAP 250","22 Sep 2022","19.84","3.26","1.04"
"NIFTY SMALLCAP 250","21 Sep 2022","19.73","3.24","1.04"
"NIFTY SMALLCAP 250","20 Sep 2022","19.86","3.26","1.03"
"NIFTY SMALLCAP 250","19 Sep 2022","19.63","3.22","1.04"
"NIFTY SMALLCAP 250","16 Sep 2022","19.78","3.25","1.02"
"NIFTY SMALLCAP 250","15 Sep 2022","20.24","3.32","1.02"
"NIFTY SMALLCAP 250","14 Sep 2022","20.25","3.33","1.01"
"NIFTY SMALLCAP 250","13 Sep 2022","20.23","3.32","1.02"
"NIFTY SMALLCAP 250","12 Sep 2022","20.21","3.32","1.03"
"NIFTY SMALLCAP 250","09 Sep 2022","20.02","3.29","1.04"
"NIFTY SMALLCAP 250","08 Sep 2022","20.00","3.29","1.02"
"NIFTY SMALLCAP 250","07 Sep 2022","19.86","3.27","1.03"
"NIFTY SMALLCAP 250","06 Sep 2022","19.70","3.25","1.02"
"NIFTY SMALLCAP 250","05 Sep 2022","19.64","3.23","1.03"
"NIFTY SMALLCAP 250","02 Sep 2022","19.45","3.20","1.04"
"NIFTY SMALLCAP 250","01 Sep 2022","19.40","3.20","1.04"
"NIFTY SMALLCAP 250","30 Aug 2022","19.35","3.22","1.04"
"NIFTY SMALLCAP 250","29 Aug 2022","19.11","3.21","1.06"
"NIFTY SMALLCAP 250","26 Aug 2022","19.22","3.23","1.06"
"NIFTY SMALLCAP 250","25 Aug 2022","19.09","3.21","1.09"
"NIFTY SMALLCAP 250","24 Aug 2022","19.02","3.20","1.09"
"NIFTY SMALLCAP 250","23 Aug 2022","18.86","3.17","1.09"
"NIFTY SMALLCAP 250","22 Aug 2022","18.67","3.14","1.10"
"NIFTY SMALLCAP 250","19 Aug 2022","18.84","3.17","1.08"
"NIFTY SMALLCAP 250","18 Aug 2022","19.01","3.20","1.06"
"NIFTY SMALLCAP 250","17 Aug 2022","18.96","3.24","1.07"
"NIFTY SMALLCAP 250","16 Aug 2022","19.03","3.30","1.08"
"NIFTY SMALLCAP 250","12 Aug 2022","19.67","3.27","1.09"
"NIFTY SMALLCAP 250","11 Aug 2022","19.81","3.28","1.09"
"NIFTY SMALLCAP 250","10 Aug 2022","20.31","3.26","1.06"
"NIFTY SMALLCAP 250","08 Aug 2022","20.35","3.27","1.07"
"NIFTY SMALLCAP 250","05 Aug 2022","20.16","3.24","1.07"
"NIFTY SMALLCAP 250","04 Aug 2022","20.25","3.24","1.11"
"NIFTY SMALLCAP 250","03 Aug 2022","20.29","3.25","1.09"
"NIFTY SMALLCAP 250","02 Aug 2022","20.38","3.26","1.09"
"NIFTY SMALLCAP 250","01 Aug 2022","20.67","3.24","1.10"
"NIFTY SMALLCAP 250","29 Jul 2022","20.58","3.19","1.11"
"NIFTY SMALLCAP 250","28 Jul 2022","20.36","3.14","1.14"
"NIFTY SMALLCAP 250","27 Jul 2022","20.18","3.12","1.16"
"NIFTY SMALLCAP 250","26 Jul 2022","20.29","3.12","1.15"
"NIFTY SMALLCAP 250","25 Jul 2022","20.51","3.15","1.13"
"NIFTY SMALLCAP 250","22 Jul 2022","21.16","3.17","1.12"
"NIFTY SMALLCAP 250","21 Jul 2022","21.11","3.16","1.13"
"NIFTY SMALLCAP 250","20 Jul 2022","20.92","3.13","1.11"
"NIFTY SMALLCAP 250","19 Jul 2022","20.79","3.11","1.14"
"NIFTY SMALLCAP 250","18 Jul 2022","20.63","3.09","1.16"
"NIFTY SMALLCAP 250","15 Jul 2022","20.31","3.04","1.22"
"NIFTY SMALLCAP 250","14 Jul 2022","20.23","3.03","1.20"
"NIFTY SMALLCAP 250","13 Jul 2022","20.38","3.05","1.13"
"NIFTY SMALLCAP 250","12 Jul 2022","20.34","3.04","1.13"
"NIFTY SMALLCAP 250","11 Jul 2022","20.41","3.05","1.13"
"NIFTY SMALLCAP 250","08 Jul 2022","20.24","3.08","1.14"
"NIFTY SMALLCAP 250","07 Jul 2022","20.19","3.07","1.14"
"NIFTY SMALLCAP 250","06 Jul 2022","19.93","3.03","1.15"
"NIFTY SMALLCAP 250","05 Jul 2022","19.82","3.02","1.15"
"NIFTY SMALLCAP 250","04 Jul 2022","19.77","3.01","1.15"
"NIFTY SMALLCAP 250","01 Jul 2022","19.68","3.00","1.16"
"NIFTY SMALLCAP 250","30 Jun 2022","19.63","2.99","1.16"
"NIFTY SMALLCAP 250","29 Jun 2022","19.67","2.97","1.16"
"NIFTY SMALLCAP 250","28 Jun 2022","19.78","2.99","1.16"
"NIFTY SMALLCAP 250","27 Jun 2022","19.79","2.99","1.15"
"NIFTY SMALLCAP 250","24 Jun 2022","19.48","2.94","1.17"
"NIFTY SMALLCAP 250","23 Jun 2022","19.15","2.89","1.19"
"NIFTY SMALLCAP 250","22 Jun 2022","18.93","2.86","1.17"
"NIFTY SMALLCAP 250","21 Jun 2022","19.13","2.89","1.16"
"NIFTY SMALLCAP 250","20 Jun 2022","18.56","2.81","1.20"
"NIFTY SMALLCAP 250","17 Jun 2022","19.15","2.90","1.15"
"NIFTY SMALLCAP 250","16 Jun 2022","19.31","2.92","1.15"
"NIFTY SMALLCAP 250","15 Jun 2022","19.92","3.01","1.12"
"NIFTY SMALLCAP 250","14 Jun 2022","19.81","2.99","1.10"
"NIFTY SMALLCAP 250","13 Jun 2022","19.87","3.01","1.10"
"NIFTY SMALLCAP 250","10 Jun 2022","20.60","3.12","1.06"
"NIFTY SMALLCAP 250","09 Jun 2022","20.78","3.14","1.05"
"NIFTY SMALLCAP 250","08 Jun 2022","20.77","3.14","1.04"
"NIFTY SMALLCAP 250","07 Jun 2022","20.81","3.15","1.04"
"NIFTY SMALLCAP 250","06 Jun 2022","20.93","3.17","1.03"
"NIFTY SMALLCAP 250","03 Jun 2022","21.06","3.19","1.02"
"NIFTY SMALLCAP 250","02 Jun 2022","21.20","3.21","1.03"
"NIFTY SMALLCAP 250","01 Jun 2022","21.12","3.20","1.01"
"NIFTY SMALLCAP 250","31 May 2022","20.91","3.18","1.01"
"NIFTY SMALLCAP 250","30 May 2022","20.35","3.14","1.01"
"NIFTY SMALLCAP 250","27 May 2022","19.98","3.07","1.09"
"NIFTY SMALLCAP 250","26 May 2022","19.71","3.04","1.10"
"NIFTY SMALLCAP 250","25 May 2022","19.63","3.01","1.11"
"NIFTY SMALLCAP 250","24 May 2022","20.24","3.11","1.08"
"NIFTY SMALLCAP 250","23 May 2022","20.69","3.14","1.06"
"NIFTY SMALLCAP 250","20 May 2022","20.86","3.17","1.04"
"NIFTY SMALLCAP 250","19 May 2022","20.45","3.10","1.06"
"NIFTY SMALLCAP 250","18 May 2022","21.11","3.17","1.04"
"NIFTY SMALLCAP 250","17 May 2022","21.05","3.17","1.04"
"NIFTY SMALLCAP 250","16 May 2022","20.60","3.08","1.06"
"NIFTY SMALLCAP 250","13 May 2022","20.55","3.04","1.08"
"NIFTY SMALLCAP 250","12 May 2022","20.55","3.01","1.09"
"NIFTY SMALLCAP 250","11 May 2022","20.87","3.06","1.06"
"NIFTY SMALLCAP 250","10 May 2022","21.75","3.14","1.04"
"NIFTY SMALLCAP 250","09 May 2022","22.45","3.21","1.02"
"NIFTY SMALLCAP 250","06 May 2022","22.88","3.27","1.00"
"NIFTY SMALLCAP 250","05 May 2022","23.41","3.35","0.98"
"NIFTY SMALLCAP 250","04 May 2022","23.69","3.37","0.97"
"NIFTY SMALLCAP 250","02 May 2022","24.25","3.44","0.95"
"NIFTY SMALLCAP 250","29 Apr 2022","24.46","3.48","0.94"
"NIFTY SMALLCAP 250","28 Apr 2022","24.70","3.52","0.93"
"NIFTY SMALLCAP 250","27 Apr 2022","24.64","3.51","0.94"
"NIFTY SMALLCAP 250","26 Apr 2022","24.84","3.53","0.93"
"NIFTY SMALLCAP 250","25 Apr 2022","24.59","3.49","0.94"
"NIFTY SMALLCAP 250","22 Apr 2022","25.11","3.56","0.92"
"NIFTY SMALLCAP 250","21 Apr 2022","25.21","3.57","0.94"
"NIFTY SMALLCAP 250","20 Apr 2022","24.88","3.53","0.95"
"NIFTY SMALLCAP 250","19 Apr 2022","24.88","3.53","0.95"
"NIFTY SMALLCAP 250","18 Apr 2022","25.35","3.58","0.92"
"NIFTY SMALLCAP 250","13 Apr 2022","25.57","3.61","0.91"
"NIFTY SMALLCAP 250","12 Apr 2022","25.48","3.60","0.91"
"NIFTY SMALLCAP 250","11 Apr 2022","25.85","3.65","0.90"
"NIFTY SMALLCAP 250","08 Apr 2022","25.81","3.64","0.90"
"NIFTY SMALLCAP 250","07 Apr 2022","25.61","3.61","0.91"
"NIFTY SMALLCAP 250","06 Apr 2022","25.60","3.63","0.91"
"NIFTY SMALLCAP 250","05 Apr 2022","25.49","3.61","0.92"
"NIFTY SMALLCAP 250","04 Apr 2022","25.25","3.58","0.93"
"NIFTY SMALLCAP 250","01 Apr 2022","24.87","3.52","0.95"
"NIFTY SMALLCAP 250","31 Mar 2022","24.41","3.46","0.96"
"NIFTY SMALLCAP 250","30 Mar 2022","27.88","3.64","0.93"
"NIFTY SMALLCAP 250","29 Mar 2022","27.63","3.61","0.94"
"NIFTY SMALLCAP 250","28 Mar 2022","27.46","3.59","0.94"
"NIFTY SMALLCAP 250","25 Mar 2022","27.63","3.61","0.93"
"NIFTY SMALLCAP 250","24 Mar 2022","27.73","3.62","0.93"
"NIFTY SMALLCAP 250","23 Mar 2022","27.64","3.61","0.92"
"NIFTY SMALLCAP 250","22 Mar 2022","27.68","3.62","0.92"
"NIFTY SMALLCAP 250","21 Mar 2022","27.60","3.61","0.92"
"NIFTY SMALLCAP 250","17 Mar 2022","27.53","3.60","0.94"
"NIFTY SMALLCAP 250","16 Mar 2022","27.20","3.55","0.95"
"NIFTY SMALLCAP 250","15 Mar 2022","26.91","3.52","0.95"
"NIFTY SMALLCAP 250","14 Mar 2022","27.13","3.54","0.94"
"NIFTY SMALLCAP 250","11 Mar 2022","27.02","3.53","0.94"
"NIFTY SMALLCAP 250","10 Mar 2022","26.78","3.50","0.95"
"NIFTY SMALLCAP 250","09 Mar 2022","26.41","3.45","0.96"
"NIFTY SMALLCAP 250","08 Mar 2022","25.86","3.38","0.98"
"NIFTY SMALLCAP 250","07 Mar 2022","25.51","3.33","0.99"
"NIFTY SMALLCAP 250","04 Mar 2022","26.11","3.41","0.97"
"NIFTY SMALLCAP 250","03 Mar 2022","26.53","3.47","0.95"
"NIFTY SMALLCAP 250","02 Mar 2022","26.43","3.45","0.95"
"NIFTY SMALLCAP 250","28 Feb 2022","26.16","3.44","0.96"
"NIFTY SMALLCAP 250","25 Feb 2022","25.89","3.41","0.97"
"NIFTY SMALLCAP 250","24 Feb 2022","24.84","3.27","1.01"
"NIFTY SMALLCAP 250","23 Feb 2022","26.38","3.48","0.94"
"NIFTY SMALLCAP 250","22 Feb 2022","26.07","3.44","0.96"
"NIFTY SMALLCAP 250","21 Feb 2022","26.59","3.51","0.94"
"NIFTY SMALLCAP 250","18 Feb 2022","27.29","3.60","0.90"
"NIFTY SMALLCAP 250","17 Feb 2022","27.52","3.63","0.89"
"NIFTY SMALLCAP 250","16 Feb 2022","27.56","3.66","0.91"
"NIFTY SMALLCAP 250","15 Feb 2022","27.13","3.63","0.91"
"NIFTY SMALLCAP 250","14 Feb 2022","27.02","3.56","0.93"
"NIFTY SMALLCAP 250","11 Feb 2022","28.15","3.72","0.89"
"NIFTY SMALLCAP 250","10 Feb 2022","28.66","3.79","0.91"
"NIFTY SMALLCAP 250","09 Feb 2022","28.90","3.78","0.90"
"NIFTY SMALLCAP 250","08 Feb 2022","28.90","3.77","0.90"
"NIFTY SMALLCAP 250","07 Feb 2022","29.53","3.83","0.89"
"NIFTY SMALLCAP 250","04 Feb 2022","29.87","3.87","0.88"
"NIFTY SMALLCAP 250","03 Feb 2022","30.11","3.89","0.87"
"NIFTY SMALLCAP 250","02 Feb 2022","30.19","3.89","0.85"
"NIFTY SMALLCAP 250","01 Feb 2022","29.96","3.83","0.86"
"NIFTY SMALLCAP 250","31 Jan 2022","30.31","3.80","0.86"
"NIFTY SMALLCAP 250","28 Jan 2022","30.61","3.76","0.87"
"NIFTY SMALLCAP 250","27 Jan 2022","30.26","3.74","0.88"
"NIFTY SMALLCAP 250","25 Jan 2022","30.41","3.76","0.88"
"NIFTY SMALLCAP 250","24 Jan 2022","30.41","3.72","0.89"
"NIFTY SMALLCAP 250","21 Jan 2022","31.89","3.90","0.84"
"NIFTY SMALLCAP 250","20 Jan 2022","32.28","3.97","0.83"
"NIFTY SMALLCAP 250","19 Jan 2022","32.34","3.98","0.82"
"NIFTY SMALLCAP 250","18 Jan 2022","32.34","3.97","0.83"
"NIFTY SMALLCAP 250","17 Jan 2022","33.01","4.05","0.81"
"NIFTY SMALLCAP 250","14 Jan 2022","32.87","4.03","0.80"
"NIFTY SMALLCAP 250","13 Jan 2022","32.64","4.00","0.81"
"NIFTY SMALLCAP 250","12 Jan 2022","32.51","3.98","0.82"
"NIFTY SMALLCAP 250","11 Jan 2022","32.31","3.96","0.82"
"NIFTY SMALLCAP 250","10 Jan 2022","32.28","3.95","0.82"
"NIFTY SMALLCAP 250","07 Jan 2022","31.79","3.90","0.84"
"NIFTY SMALLCAP 250","06 Jan 2022","31.66","3.88","0.84"
"NIFTY SMALLCAP 250","05 Jan 2022","31.62","3.88","0.84"
"NIFTY SMALLCAP 250","04 Jan 2022","31.61","3.87","0.84"
"NIFTY SMALLCAP 250","03 Jan 2022","31.44","3.85","0.84"
"NIFTY SMALLCAP 250","31 Dec 2021","31.04","3.81","0.85"
"NIFTY SMALLCAP 250","30 Dec 2021","30.56","3.73","0.87"
"NIFTY SMALLCAP 250","29 Dec 2021","30.52","3.72","0.87"
"NIFTY SMALLCAP 250","28 Dec 2021","30.30","3.69","0.88"
"NIFTY SMALLCAP 250","27 Dec 2021","29.86","3.64","0.89"
"NIFTY SMALLCAP 250","24 Dec 2021","29.75","3.62","0.89"
"NIFTY SMALLCAP 250","23 Dec 2021","29.94","3.65","0.89"
"NIFTY SMALLCAP 250","22 Dec 2021","29.71","3.62","0.89"
"NIFTY SMALLCAP 250","21 Dec 2021","29.22","3.56","0.91"
"NIFTY SMALLCAP 250","20 Dec 2021","28.86","3.52","0.92"
"NIFTY SMALLCAP 250","17 Dec 2021","29.90","3.64","0.89"
"NIFTY SMALLCAP 250","16 Dec 2021","30.60","3.73","0.87"
"NIFTY SMALLCAP 250","15 Dec 2021","30.90","3.76","0.86"
"NIFTY SMALLCAP 250","14 Dec 2021","31.01","3.78","0.86"
"NIFTY SMALLCAP 250","13 Dec 2021","30.91","3.77","0.86"
"NIFTY SMALLCAP 250","10 Dec 2021","30.91","3.76","0.86"
"NIFTY SMALLCAP 250","09 Dec 2021","30.63","3.73","0.87"
"NIFTY SMALLCAP 250","08 Dec 2021","30.35","3.70","0.88"
"NIFTY SMALLCAP 250","07 Dec 2021","29.90","3.64","0.90"
"NIFTY SMALLCAP 250","06 Dec 2021","29.54","3.60","0.91"
"NIFTY SMALLCAP 250","03 Dec 2021","29.91","3.64","0.90"
"NIFTY SMALLCAP 250","02 Dec 2021","29.74","3.62","0.90"
"NIFTY SMALLCAP 250","01 Dec 2021","29.42","3.58","0.91"
"NIFTY SMALLCAP 250","30 Nov 2021","29.34","3.57","0.91"
"NIFTY SMALLCAP 250","29 Nov 2021","28.73","3.50","0.93"
"NIFTY SMALLCAP 250","26 Nov 2021","29.48","3.59","0.91"
"NIFTY SMALLCAP 250","25 Nov 2021","30.35","3.70","0.88"
"NIFTY SMALLCAP 250","24 Nov 2021","30.10","3.67","0.89"
"NIFTY SMALLCAP 250","23 Nov 2021","29.95","3.65","0.89"
"NIFTY SMALLCAP 250","22 Nov 2021","29.39","3.58","0.90"
"NIFTY SMALLCAP 250","18 Nov 2021","29.99","3.68","0.88"
"NIFTY SMALLCAP 250","17 Nov 2021","30.47","3.74","0.89"
"NIFTY SMALLCAP 250","16 Nov 2021","30.32","3.74","0.88"
"NIFTY SMALLCAP 250","15 Nov 2021","29.28","3.73","0.89"
"NIFTY SMALLCAP 250","12 Nov 2021","29.26","3.74","0.88"
"NIFTY SMALLCAP 250","11 Nov 2021","28.98","3.73","0.90"
"NIFTY SMALLCAP 250","10 Nov 2021","29.68","3.75","0.88"
"NIFTY SMALLCAP 250","09 Nov 2021","29.66","3.75","0.88"
"NIFTY SMALLCAP 250","08 Nov 2021","29.49","3.74","0.89"
"NIFTY SMALLCAP 250","04 Nov 2021","29.33","3.71","0.89"
"NIFTY SMALLCAP 250","03 Nov 2021","28.94","3.66","0.91"
"NIFTY SMALLCAP 250","02 Nov 2021","29.19","3.67","0.89"
"NIFTY SMALLCAP 250","01 Nov 2021","29.07","3.63","0.88"
"NIFTY SMALLCAP 250","29 Oct 2021","29.11","3.59","0.89"
"NIFTY SMALLCAP 250","28 Oct 2021","29.55","3.60","0.88"
"NIFTY SMALLCAP 250","27 Oct 2021","30.33","3.66","0.86"
"NIFTY SMALLCAP 250","26 Oct 2021","30.12","3.64","0.86"
"NIFTY SMALLCAP 250","25 Oct 2021","29.37","3.55","0.87"
"NIFTY SMALLCAP 250","22 Oct 2021","30.12","3.62","0.86"
"NIFTY SMALLCAP 250","21 Oct 2021","30.49","3.66","0.85"
"NIFTY SMALLCAP 250","20 Oct 2021","30.84","3.68","0.84"
"NIFTY SMALLCAP 250","19 Oct 2021","30.09","3.76","0.82"
"NIFTY SMALLCAP 250","18 Oct 2021","30.80","3.85","0.81"
"NIFTY SMALLCAP 250","14 Oct 2021","30.55","3.82","0.81"
"NIFTY SMALLCAP 250","13 Oct 2021","30.39","3.80","0.82"
"NIFTY SMALLCAP 250","12 Oct 2021","30.35","3.79","0.82"
"NIFTY SMALLCAP 250","11 Oct 2021","30.17","3.77","0.82"
"NIFTY SMALLCAP 250","08 Oct 2021","29.85","3.73","0.83"
"NIFTY SMALLCAP 250","07 Oct 2021","29.61","3.70","0.84"
"NIFTY SMALLCAP 250","06 Oct 2021","29.26","3.65","0.85"
"NIFTY SMALLCAP 250","05 Oct 2021","29.52","3.69","0.84"
"NIFTY SMALLCAP 250","04 Oct 2021","29.36","3.67","0.85"
"NIFTY SMALLCAP 250","01 Oct 2021","28.94","3.61","0.86"
"NIFTY SMALLCAP 250","30 Sep 2021","28.86","3.60","0.86"
"NIFTY SMALLCAP 250","29 Sep 2021","30.94","3.55","0.80"
"NIFTY SMALLCAP 250","28 Sep 2021","30.85","3.59","0.80"
"NIFTY SMALLCAP 250","27 Sep 2021","31.00","3.66","0.80"
"NIFTY SMALLCAP 250","24 Sep 2021","30.95","3.65","0.80"
"NIFTY SMALLCAP 250","23 Sep 2021","30.97","3.64","0.80"
"NIFTY SMALLCAP 250","22 Sep 2021","30.71","3.61","0.79"
"NIFTY SMALLCAP 250","21 Sep 2021","30.32","3.57","0.80"
"NIFTY SMALLCAP 250","20 Sep 2021","30.31","3.57","0.80"
"NIFTY SMALLCAP 250","17 Sep 2021","30.91","3.64","0.77"
"NIFTY SMALLCAP 250","16 Sep 2021","31.13","3.66","0.77"
"NIFTY SMALLCAP 250","15 Sep 2021","31.14","3.66","0.74"
"NIFTY SMALLCAP 250","14 Sep 2021","30.93","3.64","0.74"
"NIFTY SMALLCAP 250","13 Sep 2021","30.78","3.62","0.73"
"NIFTY SMALLCAP 250","09 Sep 2021","30.55","3.59","0.76"
"NIFTY SMALLCAP 250","08 Sep 2021","30.31","3.57","0.77"
"NIFTY SMALLCAP 250","07 Sep 2021","30.12","3.54","0.76"
"NIFTY SMALLCAP 250","06 Sep 2021","30.20","3.55","0.76"
"NIFTY SMALLCAP 250","03 Sep 2021","29.96","3.52","0.76"
"NIFTY SMALLCAP 250","02 Sep 2021","29.79","3.51","0.77"
"NIFTY SMALLCAP 250","01 Sep 2021","29.51","3.47","0.78"
"NIFTY SMALLCAP 250","31 Aug 2021","29.45","3.48","0.77"
"NIFTY SMALLCAP 250","30 Aug 2021","29.25","3.50","0.77"
"NIFTY SMALLCAP 250","27 Aug 2021","28.85","3.45","0.79"
"NIFTY SMALLCAP 250","26 Aug 2021","28.63","3.42","0.79"
"NIFTY SMALLCAP 250","25 Aug 2021","28.56","3.41","0.77"
"NIFTY SMALLCAP 250","24 Aug 2021","28.35","3.39","0.78"
"NIFTY SMALLCAP 250","23 Aug 2021","27.77","3.32","0.79"
"NIFTY SMALLCAP 250","20 Aug 2021","28.33","3.39","0.79"
"NIFTY SMALLCAP 250","18 Aug 2021","29.02","3.47","0.78"
"NIFTY SMALLCAP 250","17 Aug 2021","29.14","3.48","0.75"
"NIFTY SMALLCAP 250","16 Aug 2021","29.20","3.49","0.75"
"NIFTY SMALLCAP 250","13 Aug 2021","29.70","3.52","0.75"
"NIFTY SMALLCAP 250","12 Aug 2021","29.49","3.53","0.75"
"NIFTY SMALLCAP 250","11 Aug 2021","28.99","3.45","0.76"
"NIFTY SMALLCAP 250","10 Aug 2021","29.15","3.47","0.76"
"NIFTY SMALLCAP 250","09 Aug 2021","30.46","3.61","0.74"
"NIFTY SMALLCAP 250","06 Aug 2021","31.08","3.66","0.71"
"NIFTY SMALLCAP 250","05 Aug 2021","31.14","3.65","0.70"
"NIFTY SMALLCAP 250","04 Aug 2021","31.39","3.67","0.66"
"NIFTY SMALLCAP 250","03 Aug 2021","31.82","3.72","0.66"
"NIFTY SMALLCAP 250","02 Aug 2021","32.56","3.72","0.65"
"NIFTY SMALLCAP 250","30 Jul 2021","32.21","3.69","0.66"
"NIFTY SMALLCAP 250","29 Jul 2021","32.34","3.68","0.66"
"NIFTY SMALLCAP 250","28 Jul 2021","32.21","3.64","0.67"
"NIFTY SMALLCAP 250","27 Jul 2021","32.62","3.66","0.66"
"NIFTY SMALLCAP 250","26 Jul 2021","32.72","3.73","0.66"
"NIFTY SMALLCAP 250","23 Jul 2021","32.83","3.78","0.66"
"NIFTY SMALLCAP 250","22 Jul 2021","37.22","3.79","0.67"
"NIFTY SMALLCAP 250","20 Jul 2021","37.05","3.73","0.68"
"NIFTY SMALLCAP 250","19 Jul 2021","37.57","3.80","0.65"
"NIFTY SMALLCAP 250","16 Jul 2021","37.66","3.80","0.63"
"NIFTY SMALLCAP 250","15 Jul 2021","37.35","3.77","0.60"
"NIFTY SMALLCAP 250","14 Jul 2021","37.09","3.74","0.60"
"NIFTY SMALLCAP 250","13 Jul 2021","37.10","3.73","0.60"
"NIFTY SMALLCAP 250","12 Jul 2021","36.79","3.70","0.60"
"NIFTY SMALLCAP 250","09 Jul 2021","36.73","3.68","0.61"
"NIFTY SMALLCAP 250","08 Jul 2021","36.53","3.66","0.61"
"NIFTY SMALLCAP 250","07 Jul 2021","36.54","3.66","0.60"
"NIFTY SMALLCAP 250","06 Jul 2021","36.30","3.64","0.60"
"NIFTY SMALLCAP 250","05 Jul 2021","36.92","3.66","0.60"
"NIFTY SMALLCAP 250","02 Jul 2021","36.50","3.62","0.60"
"NIFTY SMALLCAP 250","01 Jul 2021","36.86","3.58","0.61"
"NIFTY SMALLCAP 250","30 Jun 2021","36.81","3.56","0.62"
"NIFTY SMALLCAP 250","29 Jun 2021","36.79","3.51","0.62"
"NIFTY SMALLCAP 250","28 Jun 2021","37.27","3.51","0.62"
"NIFTY SMALLCAP 250","25 Jun 2021","37.10","3.49","0.62"
"NIFTY SMALLCAP 250","24 Jun 2021","36.96","3.48","0.62"
"NIFTY SMALLCAP 250","23 Jun 2021","36.99","3.49","0.62"
"NIFTY SMALLCAP 250","22 Jun 2021","37.12","3.50","0.61"
"NIFTY SMALLCAP 250","21 Jun 2021","36.83","3.47","0.62"
"NIFTY SMALLCAP 250","18 Jun 2021","36.55","3.46","0.62"
"NIFTY SMALLCAP 250","17 Jun 2021","36.84","3.49","0.62"
"NIFTY SMALLCAP 250","16 Jun 2021","37.06","3.51","0.62"
"NIFTY SMALLCAP 250","15 Jun 2021","37.93","3.53","0.61"
"NIFTY SMALLCAP 250","14 Jun 2021","41.52","3.51","0.61"
"NIFTY SMALLCAP 250","11 Jun 2021","42.04","3.53","0.61"
"NIFTY SMALLCAP 250","10 Jun 2021","41.97","3.52","0.61"
"NIFTY SMALLCAP 250","09 Jun 2021","41.20","3.46","0.62"
"NIFTY SMALLCAP 250","08 Jun 2021","41.77","3.50","0.61"
"NIFTY SMALLCAP 250","07 Jun 2021","42.21","3.49","0.61"
"NIFTY SMALLCAP 250","04 Jun 2021","41.70","3.44","0.62"
"NIFTY SMALLCAP 250","03 Jun 2021","41.15","3.42","0.62"
"NIFTY SMALLCAP 250","02 Jun 2021","40.74","3.38","0.61"
"NIFTY SMALLCAP 250","01 Jun 2021","40.32","3.34","0.61"
"NIFTY SMALLCAP 250","31 May 2021","41.78","3.36","0.61"
"NIFTY SMALLCAP 250","28 May 2021","42.89","3.35","0.61"
"NIFTY SMALLCAP 250","27 May 2021","43.13","3.37","0.61"
"NIFTY SMALLCAP 250","26 May 2021","43.35","3.35","0.61"
"NIFTY SMALLCAP 250","25 May 2021","43.31","3.32","0.62"
"NIFTY SMALLCAP 250","24 May 2021","43.46","3.32","0.61"
"NIFTY SMALLCAP 250","21 May 2021","43.26","3.29","0.61"
